,Año y Mes,Índice Global,Valor Agregado,"Agricultura, ganadería, caza y silvicultura ",Pesca y acuicultura ,"Extraccion de petróleo, gas, minerales y servicios conexos ",Manufactura ,"Electricidad, gas, suministro de agua, alcantarillado y gestión de desechos y saneamiento ",Construcción ,Comercio y mantenimiento y reparación de vehículos automotores y motocicletas ,Otros Servicios,Derechos de Importación y Otros Impuestos a los productos (*)
89,2019-06,2.851679197704186,2.8429673518462124,0.893929972615993,18.86056612999603,-2.8970194744302376,0.689611633968326,3.454536252791968,13.146545881363465,2.729538465116349,4.093623606982774,2.959542958334424
90,2019-07,3.8395443272571015,3.5825833967537903,-1.0361076426428326,60.68345205198864,0.26605805294883567,8.310186802176943,4.129558027984757,0.33239416689390566,3.1905114652530813,4.163579955375866,6.9048598440927265
91,2019-08,3.6777446688781623,3.84971152410165,4.4648903605013714,12.482912968196374,4.160805065000801,2.1373307323458306,4.007133674233046,4.877876659417609,3.135897174128985,4.193747620823828,1.711199373160781
92,2019-09,2.4910409616803975,2.5003199315572147,4.07823492325474,12.860014746205323,-3.3575745626336584,1.771090552914984,2.808922271535664,4.677094702183226,3.44313094314343,3.737122601033093,2.3826607342405595
93,2019-10,2.621771665885575,2.9481888059536203,8.126165221181324,8.660029818561,0.6989651485740183,0.8723813954277944,2.7746232756752818,1.967400972255092,3.541698876675767,3.6509887784966963,-0.7727712927758574
94,2019-11,2.143673844925658,2.564221077754155,5.349960536412539,-12.677853869883407,4.134377287670674,-2.285601068656149,2.4578825912015816,-3.400307647561192,3.473839800326786,4.279926387735756,-2.5970573781844024
95,2019-12,0.9177077686538979,0.746364888252657,2.802889567101289,-44.8789306469399,1.575606123807944,-5.497126218768898,2.000242897763499,-10.117229728093122,3.654219293723628,4.218683133795807,3.0960539694659133
96,2020-01,2.9102625543643086,3.007351698995535,4.6808648943232924,-32.10302445902849,3.4048355436165707,1.14067367838679,1.6272457192632288,5.972226726180935,2.723342558611037,3.4393888003695423,1.902451158166187
97,2020-02,4.015093270103705,4.0919566522799755,5.974699187896533,9.345913449384696,3.0843415455438645,6.6401043044342885,5.145679956796826,6.046468868839611,2.5737142165032054,3.568358542744761,3.172722602049376
98,2020-03,-17.726728357704417,-17.30717054820353,1.673766524501957,-18.937940119778546,-21.98170356364048,-33.019268763656996,-11.758495997273897,-44.732437244223455,-25.118997947807912,-8.268258609498332,-22.538119685378504
99,2020-04,-39.059215296250706,-39.01103787899406,2.6107317865752293,-53.50581179739268,-42.31068017236256,-53.06407660610542,-25.515892574322407,-90.11778103242231,-63.55766523593715,-28.137908313339324,-39.62102704763672
100,2020-05,-32.57315506527175,-32.22291900104317,4.121644821455405,-45.016950131460185,-45.780032542420166,-44.21000230053327,-21.737977317536064,-66.24714782995369,-49.56461512488948,-22.80419252013516,-36.54525014054483
101,2020-06,-18.14423854585776,-17.772348114312337,-1.6245445839424377,48.253422312071734,-14.511300216710637,-12.154589523173456,-10.637537069700912,-42.93274575140161,-27.842470841166858,-18.078744763354692,-22.743502899474976
102,2020-07,-11.159189124206236,-10.713137583045395,-5.110538232977987,26.586810126201527,-6.267294451403032,-8.191812247661346,-5.033478766953422,-12.493023869305446,-10.451004574191074,-13.83683166850129,-16.314827188754904
103,2020-08,-9.197284875837596,-9.031737161599679,-2.814758516860806,2.616996711951998,-11.462669043645306,-9.93803578139105,-2.605713196434465,-5.967558229546839,-7.681355503451144,-9.917694049598197,-11.130227274617894
104,2020-09,-6.094294572672467,-5.902135456927596,2.9736463959194452,9.257151674837274,-12.550747021657173,-2.4443787166261615,-1.7581800818585123,4.631009177945302,-6.141449833862978,-7.637024070344111,-8.341330901395011
105,2020-10,-3.2242914468675252,-2.818065696616216,2.229022149524255,9.00718408164991,-2.871014733407023,-1.4429673228520699,-0.05018872113038242,14.522885791564022,-3.81456772562683,-6.576039525705568,-7.607212533509681
106,2020-11,-2.1037973026767958,-2.4020910924974856,1.1219869479730136,-0.2940855612293518,-4.901947325193163,-2.408630969250254,-0.38833786037521634,18.45488910242834,-2.4624128943681427,-5.233052065270499,1.4369796884747217
107,2020-12,1.0757705508695778,0.9570100443674505,-2.491669586982198,113.57601481854621,-3.932835885940662,9.944601902546196,-0.301289343325422,26.028406070029092,-1.6342683665534423,-4.250141680624651,2.5512060295441756
108,2021-01,-0.7747094342550156,-0.39067091159724043,1.6985516702374497,70.58960137624169,-8.448090816064592,7.510108304111014,-0.09155542100573655,16.254608495625277,-0.19629257281989965,-2.9723975241100504,-4.804356139031341
109,2021-02,-3.492853467853408,-3.713869378641803,0.08504334608585395,6.790307307643275,-4.397077233295207,0.6514515405205543,-4.628606527318681,14.854296469820525,-5.678265659080822,-6.998100087072274,-1.0490877625774004
110,2021-03,19.956366271787076,18.80978879675024,-0.9266804085688989,35.735517999614444,15.526728276888619,50.15142895208854,14.015608246468418,134.22113739565393,12.486646171304884,8.217942355754133,33.99297178816633
111,2021-04,59.2493731232305,58.26647447343984,-4.001254147220408,141.06610907256027,58.02255909038624,116.57859467068886,33.96605614160123,990.0267938313127,158.32309737096313,32.39046347924787,70.82705373704934
112,2021-05,48.37322896536372,47.17434801944265,-4.497330095332742,97.60047467561566,67.08519216578037,83.5485510324001,28.465681568229826,258.1263128606824,104.0594362308263,27.13963774126063,62.89613587472576
113,2021-06,23.902010970605204,22.418153507489308,12.350145212400278,-37.69341659692952,7.872020838949794,20.044647299842765,15.07957946035583,90.29725733275882,38.06209807674588,21.163576624969778,43.434088031842464
114,2021-07,12.969547697557076,12.251024312832826,12.496287334231425,-41.38987076817605,-0.9043505023377207,7.735098375995889,6.897128805158559,36.54944824710961,13.25437246608567,14.98124664067646,21.830437364448656
115,2021-08,11.816938940838753,11.207396061391833,7.973584660530776,-29.927859084344448,3.24422785658858,11.854211284118051,5.9913391401477725,25.17378857606036,9.930380621329519,12.708937826073537,19.102043976993016
116,2021-09,10.159833105219846,9.813596498394304,12.493996932397607,-39.17570421201343,11.000194871532571,8.393570639307143,5.9263676712878635,12.995900847667997,7.3728049974183705,10.252352135233323,14.316338093179624
117,2021-10,4.88896453592713,4.541155865706116,5.478631631571517,-33.145319737771175,1.4625008532596553,0.5369203979604436,3.333483110039424,-2.0225875078145066,5.138589073130632,8.143989337658255,8.836118572997421
118,2021-11,3.690585245444524,3.5159147771187946,2.806242605194356,13.034541222080875,-5.223964630491508,5.086543955580211,3.1269202905189815,-5.578640997471808,3.8184572017444225,7.263761862655983,5.6854710984632675
119,2021-12,1.8857516299100467,1.5752375004407781,9.573207575971821,-12.601718833207485,-5.4257255720449535,2.6425513207296376,2.521512903837248,-8.897441389286058,2.6900808355819947,4.715481126504045,5.683491866696301
120,2022-01,2.884211816254762,2.6397990275870455,5.076272068299062,-30.270310378779158,4.375128204439875,-1.4421537992231777,3.2111341054772,-0.5938040250804306,2.336814439715056,4.0382739769867015,5.5676960418223445
121,2022-02,4.8780569844614945,4.887537403566824,2.99492355926445,-21.077124520586878,0.10705639600223549,2.695620564134657,4.40914940138353,-2.5207478538854247,7.482708138967297,7.825014209373293,4.776055264417153
122,2022-03,3.7944065394438695,3.6754240319425264,2.9349398543071317,-25.0954120528926,-1.2060571919436427,4.667202476987569,2.669693386126923,1.3605732097753105,8.086246721393664,4.461990236620309,5.085958880218328
123,2022-04,3.6858108649689143,3.593106404406356,4.757522703766853,-37.46544581739612,-0.7721100195325619,2.7074138690468885,2.755521051698679,4.895640773796231,2.6088799654081924,5.2782433935010715,4.697496852904564
